team,season,game_date,points,is_home,goals_for,goals_against,cum_points,games_played,elimination_date,clinch_date,trade_deadline
SJS,20212022,2022-03-06,1,FALSE,2,3,55,56,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-10,2,FALSE,4,3,57,57,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-12,2,TRUE,5,0,59,58,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-15,1,TRUE,2,3,60,59,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-17,0,FALSE,0,3,60,60,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-18,0,TRUE,3,5,60,61,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-20,2,TRUE,4,2,62,62,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-22,2,FALSE,4,3,64,63,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-24,0,FALSE,2,5,64,64,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-26,2,TRUE,4,1,66,65,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-30,0,FALSE,2,5,66,66,2022-03-31,NA,2022-03-21
SJS,20212022,2022-03-31,0,FALSE,2,4,66,67,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-02,0,TRUE,4,5,66,68,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-05,1,TRUE,1,2,67,69,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-07,0,TRUE,2,4,67,70,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-09,0,FALSE,2,4,67,71,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-12,1,FALSE,0,1,68,72,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-14,1,FALSE,4,5,69,73,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-16,0,FALSE,1,2,69,74,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-17,1,FALSE,4,5,70,75,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-19,2,TRUE,3,2,72,76,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-21,0,TRUE,1,3,72,77,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-23,2,TRUE,4,1,74,78,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-24,2,FALSE,5,4,76,79,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-26,0,TRUE,2,5,76,80,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-28,1,FALSE,4,5,77,81,2022-03-31,NA,2022-03-21
SJS,20212022,2022-04-29,0,FALSE,0,3,77,82,2022-03-31,NA,2022-03-21
SJS,20222023,2022-10-07,0,FALSE,1,4,0,1,2023-02-25,NA,2023-03-03
SJS,20222023,2022-10-08,0,TRUE,2,3,0,2,2023-02-25,NA,2023-03-03
SJS,20222023,2022-10-14,0,TRUE,1,2,0,3,2023-02-25,NA,2023-03-03
SJS,20222023,2022-10-15,0,TRUE,2,5,0,4,2023-02-25,NA,2023-03-03
SJS,20222023,2022-10-18,0,FALSE,2,5,0,5,2023-02-25,NA,2023-03-03
SJS,20222023,2022-10-20,2,FALSE,3,2,2,6,2023-02-25,NA,2023-03-03
SJS,20222023,2022-10-22,0,FALSE,1,2,2,7,2023-02-25,NA,2023-03-03
SJS,20222023,2022-10-23,2,FALSE,3,0,4,8,2023-02-25,NA,2023-03-03
SJS,20222023,2022-10-25,0,TRUE,2,4,4,9,2023-02-25,NA,2023-03-03
SJS,20222023,2022-10-27,2,TRUE,4,3,6,10,2023-02-25,NA,2023-03-03
SJS,20222023,2022-10-29,0,TRUE,3,4,6,11,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-01,1,TRUE,5,6,7,12,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-03,1,TRUE,3,4,8,13,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-05,1,TRUE,4,5,9,14,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-10,0,FALSE,3,5,9,15,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-11,2,FALSE,5,4,11,16,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-13,2,FALSE,3,2,13,17,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-15,2,FALSE,5,2,15,18,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-17,0,TRUE,4,7,15,19,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-19,0,TRUE,1,2,15,20,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-21,2,TRUE,5,1,17,21,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-23,0,FALSE,5,8,17,22,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-25,0,TRUE,2,5,17,23,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-27,1,TRUE,3,4,18,24,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-29,2,FALSE,4,0,20,25,2023-02-25,NA,2023-03-03
SJS,20222023,2022-11-30,0,FALSE,1,3,20,26,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-03,0,FALSE,2,5,20,27,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-04,0,FALSE,3,6,20,28,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-07,1,TRUE,5,6,21,29,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-09,2,FALSE,6,1,23,30,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-13,2,TRUE,3,2,25,31,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-17,1,FALSE,2,3,26,32,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-18,0,TRUE,2,5,26,33,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-20,0,TRUE,3,7,26,34,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-22,2,TRUE,5,2,28,35,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-27,0,FALSE,2,6,28,36,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-29,1,TRUE,3,4,29,37,2023-02-25,NA,2023-03-03
SJS,20222023,2022-12-31,0,FALSE,2,5,29,38,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-01,2,FALSE,5,2,31,39,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-06,1,FALSE,4,5,32,40,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-07,0,TRUE,2,4,32,41,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-10,2,FALSE,4,2,34,42,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-11,0,FALSE,3,4,34,43,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-13,0,TRUE,1,7,34,44,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-16,1,TRUE,3,4,35,45,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-18,2,TRUE,5,3,37,46,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-21,0,FALSE,3,5,37,47,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-22,0,FALSE,0,4,37,48,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-24,1,FALSE,2,3,38,49,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-27,1,FALSE,4,5,39,50,2023-02-25,NA,2023-03-03
SJS,20222023,2023-01-28,2,FALSE,6,4,41,51,2023-02-25,NA,2023-03-03
SJS,20222023,2023-02-07,2,FALSE,4,3,43,52,2023-02-25,NA,2023-03-03
SJS,20222023,2023-02-09,0,FALSE,1,4,43,53,2023-02-25,NA,2023-03-03
SJS,20222023,2023-02-12,2,FALSE,4,1,45,54,2023-02-25,NA,2023-03-03
SJS,20222023,2023-02-14,0,TRUE,1,3,45,55,2023-02-25,NA,2023-03-03
SJS,20222023,2023-02-16,0,FALSE,1,2,45,56,2023-02-25,NA,2023-03-03
SJS,20222023,2023-02-18,0,TRUE,2,4,45,57,2023-02-25,NA,2023-03-03
SJS,20222023,2023-02-20,2,TRUE,4,0,47,58,2023-02-25,NA,2023-03-03
SJS,20222023,2023-02-23,0,TRUE,2,6,47,59,2023-02-25,NA,2023-03-03
SJS,20222023,2023-02-25,1,TRUE,3,4,48,60,2023-02-25,NA,2023-03-03
SJS,20222023,2023-02-28,0,TRUE,1,3,48,61,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-02,0,TRUE,3,6,48,62,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-04,0,TRUE,3,8,48,63,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-06,2,FALSE,3,2,50,64,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-07,0,FALSE,0,6,50,65,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-09,0,FALSE,2,4,50,66,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-11,0,TRUE,2,5,50,67,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-14,1,TRUE,5,6,51,68,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-16,1,TRUE,1,2,52,69,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-18,0,TRUE,1,4,52,70,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-20,1,FALSE,4,5,53,71,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-23,0,FALSE,2,7,53,72,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-25,0,FALSE,3,5,53,73,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-28,2,TRUE,3,0,55,74,2023-02-25,NA,2023-03-03
SJS,20222023,2023-03-30,2,TRUE,4,3,57,75,2023-02-25,NA,2023-03-03
SJS,20222023,2023-04-01,2,FALSE,7,2,59,76,2023-02-25,NA,2023-03-03
SJS,20222023,2023-04-04,1,TRUE,3,4,60,77,2023-02-25,NA,2023-03-03
SJS,20222023,2023-04-06,0,TRUE,2,6,60,78,2023-02-25,NA,2023-03-03
SJS,20222023,2023-04-08,0,TRUE,1,6,60,79,2023-02-25,NA,2023-03-03
SJS,20222023,2023-04-10,0,FALSE,2,6,60,80,2023-02-25,NA,2023-03-03
SJS,20222023,2023-04-12,0,FALSE,1,3,60,81,2023-02-25,NA,2023-03-03
SJS,20222023,2023-04-13,0,FALSE,2,5,60,82,2023-02-25,NA,2023-03-03
SJS,20232024,2023-10-12,0,TRUE,1,4,0,1,2024-02-17,NA,2024-03-08
SJS,20232024,2023-10-14,1,TRUE,1,2,1,2,2024-02-17,NA,2024-03-08
SJS,20232024,2023-10-17,0,TRUE,3,6,1,3,2024-02-17,NA,2024-03-08
SJS,20232024,2023-10-19,0,TRUE,1,3,1,4,2024-02-17,NA,2024-03-08
SJS,20232024,2023-10-21,0,FALSE,1,5,1,5,2024-02-17,NA,2024-03-08
SJS,20232024,2023-10-24,0,FALSE,1,3,1,6,2024-02-17,NA,2024-03-08
SJS,20232024,2023-10-26,0,FALSE,0,6,1,7,2024-02-17,NA,2024-03-08
SJS,20232024,2023-10-27,0,FALSE,0,3,1,8,2024-02-17,NA,2024-03-08
SJS,20232024,2023-10-29,0,FALSE,1,3,1,9,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-02,0,TRUE,1,10,1,10,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-04,0,TRUE,2,10,1,11,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-07,2,TRUE,2,1,3,12,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-09,2,TRUE,3,2,5,13,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-10,0,FALSE,0,5,5,14,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-12,0,FALSE,1,4,5,15,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-14,0,TRUE,3,5,5,16,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-16,2,TRUE,5,1,7,17,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-20,0,FALSE,1,3,7,18,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-22,0,FALSE,1,7,7,19,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-24,1,TRUE,2,3,8,20,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-25,2,TRUE,4,3,10,21,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-27,2,TRUE,2,1,12,22,2024-02-17,NA,2024-03-08
SJS,20232024,2023-11-30,0,FALSE,0,3,12,23,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-01,2,FALSE,6,3,14,24,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-03,0,FALSE,5,6,14,25,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-05,2,FALSE,5,4,16,26,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-07,2,FALSE,6,5,18,27,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-10,1,FALSE,4,5,19,28,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-12,2,TRUE,2,1,21,29,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-15,0,FALSE,0,1,21,30,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-17,0,FALSE,2,6,21,31,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-19,0,TRUE,1,4,21,32,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-21,0,TRUE,2,5,21,33,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-23,0,FALSE,4,7,21,34,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-27,0,FALSE,1,5,21,35,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-28,0,TRUE,0,5,21,36,2024-02-17,NA,2024-03-08
SJS,20232024,2023-12-31,0,FALSE,1,3,21,37,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-02,0,TRUE,3,5,21,38,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-04,0,TRUE,1,2,21,39,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-06,0,TRUE,1,4,21,40,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-09,0,FALSE,1,7,21,41,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-11,2,FALSE,3,2,23,42,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-13,0,FALSE,4,5,23,43,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-15,0,FALSE,0,3,23,44,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-16,1,FALSE,1,2,24,45,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-20,2,TRUE,5,3,26,46,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-22,2,FALSE,4,3,28,47,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-23,2,TRUE,3,2,30,48,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-27,0,TRUE,2,5,30,49,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-30,2,TRUE,2,0,32,50,2024-02-17,NA,2024-03-08
SJS,20232024,2024-01-31,1,FALSE,2,3,33,51,2024-02-17,NA,2024-03-08
SJS,20232024,2024-02-14,0,FALSE,0,1,33,52,2024-02-17,NA,2024-03-08
SJS,20232024,2024-02-15,2,FALSE,6,3,35,53,2024-02-17,NA,2024-03-08
SJS,20232024,2024-02-17,0,TRUE,3,4,35,54,2024-02-17,NA,2024-03-08
SJS,20232024,2024-02-19,0,TRUE,0,4,35,55,2024-02-17,NA,2024-03-08
SJS,20232024,2024-02-24,0,TRUE,2,4,35,56,2024-02-17,NA,2024-03-08
SJS,20232024,2024-02-27,0,TRUE,2,7,35,57,2024-02-17,NA,2024-03-08
SJS,20232024,2024-02-29,0,TRUE,4,6,35,58,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-02,1,FALSE,2,3,36,59,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-03,0,FALSE,3,4,36,60,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-05,1,TRUE,6,7,37,61,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-07,0,TRUE,2,7,37,62,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-09,2,TRUE,2,1,39,63,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-12,0,FALSE,2,3,39,64,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-14,0,FALSE,3,6,39,65,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-16,0,FALSE,2,4,39,66,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-17,0,FALSE,2,5,39,67,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-19,0,FALSE,2,8,39,68,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-21,0,TRUE,1,4,39,69,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-23,1,TRUE,4,5,40,70,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-26,0,TRUE,3,6,40,71,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-28,0,FALSE,1,3,40,72,2024-02-17,NA,2024-03-08
SJS,20232024,2024-03-30,2,FALSE,4,0,42,73,2024-02-17,NA,2024-03-08
SJS,20232024,2024-04-01,0,TRUE,2,4,42,74,2024-02-17,NA,2024-03-08
SJS,20232024,2024-04-04,0,TRUE,1,2,42,75,2024-02-17,NA,2024-03-08
SJS,20232024,2024-04-06,2,TRUE,3,2,44,76,2024-02-17,NA,2024-03-08
SJS,20232024,2024-04-07,0,TRUE,2,5,44,77,2024-02-17,NA,2024-03-08
SJS,20232024,2024-04-09,1,TRUE,2,3,45,78,2024-02-17,NA,2024-03-08
SJS,20232024,2024-04-11,2,FALSE,3,1,47,79,2024-02-17,NA,2024-03-08
SJS,20232024,2024-04-13,0,TRUE,2,6,47,80,2024-02-17,NA,2024-03-08
SJS,20232024,2024-04-15,0,FALSE,2,9,47,81,2024-02-17,NA,2024-03-08
SJS,20232024,2024-04-18,0,FALSE,1,5,47,82,2024-02-17,NA,2024-03-08
STL,20212022,2021-10-16,2,FALSE,5,3,2,1,NA,2022-04-12,2022-03-21
STL,20212022,2021-10-18,2,FALSE,7,4,4,2,NA,2022-04-12,2022-03-21
STL,20212022,2021-10-20,2,FALSE,3,1,6,3,NA,2022-04-12,2022-03-21
STL,20212022,2021-10-23,2,TRUE,7,3,8,4,NA,2022-04-12,2022-03-21
STL,20212022,2021-10-25,2,TRUE,3,0,10,5,NA,2022-04-12,2022-03-21
STL,20212022,2021-10-28,0,TRUE,3,4,10,6,NA,2022-04-12,2022-03-21
STL,20212022,2021-10-30,2,TRUE,1,0,12,7,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-03,1,FALSE,2,3,13,8,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-04,2,FALSE,5,3,15,9,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-07,0,FALSE,1,4,15,10,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-09,2,FALSE,3,2,17,11,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-11,1,TRUE,3,4,18,12,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-13,0,FALSE,2,3,18,13,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-14,0,TRUE,4,5,18,14,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-16,0,TRUE,2,3,18,15,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-18,2,TRUE,4,1,20,16,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-20,0,FALSE,1,4,20,17,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-22,2,TRUE,5,2,22,18,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-24,0,FALSE,2,4,22,19,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-26,1,FALSE,2,3,23,20,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-27,2,TRUE,6,3,25,21,NA,2022-04-12,2022-03-21
STL,20212022,2021-11-30,2,TRUE,4,3,27,22,NA,2022-04-12,2022-03-21
STL,20212022,2021-12-02,0,FALSE,2,4,27,23,NA,2022-04-12,2022-03-21
STL,20212022,2021-12-04,1,FALSE,3,4,28,24,NA,2022-04-12,2022-03-21
STL,20212022,2021-12-07,2,TRUE,4,3,30,25,NA,2022-04-12,2022-03-21
STL,20212022,2021-12-09,2,TRUE,6,2,32,26,NA,2022-04-12,2022-03-21
STL,20212022,2021-12-11,2,TRUE,4,1,34,27,NA,2022-04-12,2022-03-21
STL,20212022,2021-12-12,1,TRUE,2,3,35,28,NA,2022-04-12,2022-03-21
STL,20212022,2021-12-14,2,FALSE,4,1,37,29,NA,2022-04-12,2022-03-21
STL,20212022,2021-12-17,2,TRUE,4,1,39,30,NA,2022-04-12,2022-03-21
STL,20212022,2021-12-19,0,FALSE,2,4,39,31,NA,2022-04-12,2022-03-21
STL,20212022,2021-12-29,2,TRUE,4,2,41,32,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-01,2,FALSE,6,4,43,33,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-05,0,FALSE,3,5,43,34,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-07,2,TRUE,5,1,45,35,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-09,2,TRUE,2,1,47,36,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-13,2,TRUE,2,1,49,37,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-15,0,TRUE,5,6,49,38,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-17,2,TRUE,5,3,51,39,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-21,2,FALSE,5,0,53,40,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-23,2,FALSE,3,1,55,41,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-24,0,FALSE,1,7,55,42,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-27,2,TRUE,5,1,57,43,NA,2022-04-12,2022-03-21
STL,20212022,2022-01-29,0,TRUE,1,4,57,44,NA,2022-04-12,2022-03-21
STL,20212022,2022-02-10,0,TRUE,4,7,57,45,NA,2022-04-12,2022-03-21
STL,20212022,2022-02-12,2,TRUE,5,1,59,46,NA,2022-04-12,2022-03-21
STL,20212022,2022-02-15,2,FALSE,5,2,61,47,NA,2022-04-12,2022-03-21
STL,20212022,2022-02-17,1,FALSE,2,3,62,48,NA,2022-04-12,2022-03-21
STL,20212022,2022-02-19,2,FALSE,6,3,64,49,NA,2022-04-12,2022-03-21
STL,20212022,2022-02-22,2,FALSE,4,1,66,50,NA,2022-04-12,2022-03-21
STL,20212022,2022-02-25,2,TRUE,5,3,68,51,NA,2022-04-12,2022-03-21
STL,20212022,2022-02-27,2,FALSE,4,0,70,52,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-02,0,FALSE,3,5,70,53,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-05,0,FALSE,1,2,70,54,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-06,1,FALSE,2,3,71,55,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-08,0,TRUE,1,4,71,56,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-10,2,TRUE,6,2,73,57,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-12,2,FALSE,7,4,75,58,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-13,1,TRUE,3,4,76,59,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-17,1,TRUE,2,3,77,60,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-19,0,FALSE,4,5,77,61,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-22,2,FALSE,5,2,79,62,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-24,0,TRUE,2,5,79,63,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-26,0,TRUE,2,7,79,64,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-28,2,TRUE,4,1,81,65,NA,2022-04-12,2022-03-21
STL,20212022,2022-03-30,2,FALSE,4,3,83,66,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-01,1,FALSE,5,6,84,67,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-02,2,FALSE,6,4,86,68,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-04,2,TRUE,5,1,88,69,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-06,2,TRUE,4,1,90,70,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-08,2,TRUE,4,3,92,71,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-09,2,TRUE,6,1,94,72,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-12,2,FALSE,4,2,96,73,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-14,2,FALSE,6,2,98,74,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-16,2,TRUE,6,5,100,75,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-17,2,FALSE,8,3,102,76,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-19,1,TRUE,2,3,103,77,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-21,2,FALSE,3,1,105,78,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-23,2,FALSE,5,4,107,79,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-24,2,FALSE,6,3,109,80,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-26,0,FALSE,3,5,109,81,NA,2022-04-12,2022-03-21
STL,20212022,2022-04-29,0,TRUE,4,7,109,82,NA,2022-04-12,2022-03-21
STL,20222023,2022-10-15,2,TRUE,5,2,2,1,2023-03-21,NA,2023-03-03
STL,20222023,2022-10-19,2,FALSE,4,3,4,2,2023-03-21,NA,2023-03-03
STL,20222023,2022-10-22,2,FALSE,2,0,6,3,2023-03-21,NA,2023-03-03
STL,20222023,2022-10-24,0,FALSE,0,4,6,4,2023-03-21,NA,2023-03-03
STL,20222023,2022-10-26,0,TRUE,1,3,6,5,2023-03-21,NA,2023-03-03
STL,20222023,2022-10-27,0,FALSE,2,6,6,6,2023-03-21,NA,2023-03-03
STL,20222023,2022-10-29,0,TRUE,4,7,6,7,2023-03-21,NA,2023-03-03
STL,20222023,2022-10-31,0,TRUE,1,5,6,8,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-03,0,TRUE,2,5,6,9,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-07,0,FALSE,1,3,6,10,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-08,0,FALSE,1,5,6,11,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-10,2,TRUE,5,3,8,12,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-12,2,FALSE,3,2,10,13,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-14,2,FALSE,3,2,12,14,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-16,2,FALSE,5,2,14,15,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-17,2,TRUE,5,4,16,16,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-19,2,TRUE,6,2,18,17,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-21,2,TRUE,3,1,20,18,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-23,0,FALSE,2,6,20,19,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-25,0,FALSE,2,5,20,20,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-26,2,FALSE,5,4,22,21,2023-03-21,NA,2023-03-03
STL,20222023,2022-11-28,0,TRUE,1,4,22,22,2023-03-21,NA,2023-03-03
STL,20222023,2022-12-01,0,TRUE,4,6,22,23,2023-03-21,NA,2023-03-03
STL,20222023,2022-12-03,0,FALSE,2,6,22,24,2023-03-21,NA,2023-03-03
STL,20222023,2022-12-05,0,FALSE,4,6,22,25,2023-03-21,NA,2023-03-03
STL,20222023,2022-12-06,2,FALSE,7,4,24,26,2023-03-21,NA,2023-03-03
